"","mn.WD.2D","mn.WD.3D","sd.WD.2D","sd.WD.3D","pressure","u","v","w","temp","u.u","v.v","w.w","temp.temp","u.v","u.w","u.t","v.w","v.t","w.t","gps.lat.mn","gps.lat.sd","gps.lon.mn","gps.lon.sd","CO2.mn","CO2.sd","N.5.percent","CH4.max","CH4.mn.95","CH4.sd.95","CH4.min","CH4.mn.5","CH4.sd.5","CH4.mn.raw","CH4.mn","ws3.mn","temp.K","ws2.mn","wd3.mn","ws2.sd","wd3.sd","wd2.sd","turbint","PG.sd.2","PG.sd.3","PG.ti","pgsigmay","pgsigmaz","centroid.dir","binwidth","cut.wind.speed","cut.bin.density","a1","sigma","CH4.a1","QA.count","temp.ratio","temp.sd","temp.min","temp.max","PSG"
"11",214.45079157826,171.157124204341,17.4079281428101,18.6027608739526,996.186273869757,0.632761547249878,-4.06307491431369,-0.0182062999836788,16.3711685980088,2.32736861433001,17.7487580545128,0.218041635384364,268.34754674392,-2.58950814427942,0.121908927697079,10.3703071650073,0.149024220662641,-66.2886363962788,-0.205938583319732,35.9703575711216,6.9567316746937e-07,-79.0927560487873,5.18229791736621e-07,384.007799902073,1.51647560599509,306,3.679,2.40788599348534,0.267652595348225,1.815,1.82039534883721,0.000940064322391042,1.88474849028889,0.0608870917223206,4.33471090714378,289.521168598009,4.25418638811817,4.39785933414765,1.05871768690814,18.6727170292892,17.4079281428101,0.107899712369373,NULL,4,5,12.63,7.53,NA,10,NA,0,c(a = 0.166874249422141),c(sigma = 25.0096608195116),0.000110768751233809,1432,1.08675390292619,0.57657587328042,15.59,18.84,0.286916545568569
"12",222.244207799683,183.354050942582,17.3668890772959,19.7612547246031,995.828248668873,-0.121469276154842,-2.52483954525831,0.0651662109656066,16.6173276730465,0.90266387969492,7.33541676500216,0.165670225931789,276.320122679522,0.269772039142323,0.0495210533889768,-2.02648942293855,-0.130613627860124,-41.8206684990646,1.12774728737948,35.9703603964802,2.62188929146732e-07,-79.0927549521787,3.68900347631575e-07,382.595542524104,1.49354069891885,347,5.095,3.05238505747126,0.478019510539259,1.811,1.82036787564767,0.00106770984719129,1.98804504245215,0.169936972234466,2.68031142369823,289.767327673046,2.43814937401065,0.705095712201365,1.01676056369742,19.7777069588254,17.3668890772959,0.151011657568863,NULL,3,4,16.06,9.15,NA,10,NA,0,c(a = 0.227283476362916),c(sigma = 36.9673742062861),0.000150685198147481,1683,1.0960961624112,0.429616394959002,15.94,18.52,0.372908561452487
"13",220.8731332249,169.829424811474,21.0203519774278,21.1961026304508,995.66532603874,0.407648972349549,-2.05446251663463,-0.10161171077924,16.3284178618956,0.809569939376017,5.07174030755582,0.133871477155109,266.657971743309,-0.934983690669821,-0.0273546798757948,6.63275258021588,0.354973739464735,-33.4628055892355,-1.62736739612598,35.9702223687205,4.40402300882092e-07,-79.0929279328434,1.3037764476729e-06,381.560839420376,1.77126450534267,338,7.67,4.84986350148368,0.824712806651843,1.816,1.8184011627907,0.000856074843157336,2.24821454975603,0.430101856622509,2.22698653754154,289.478417861896,2.20906402484105,1.39750378314049,1.00263733672596,21.3211114878585,21.0203519774278,0.150584953218432,NULL,3,4,12.99,7.39,NA,10,NA,0,c(a = 0.69538609331929),c(sigma = 24.4069805035389),0.000461414138556598,1619,1.08694366674578,0.201861080347324,16.05,17.2,0.619786264681407
"14",214.211234321033,156.419560079985,23.1178205887546,23.7359498681584,994.239338302127,0.985657153244865,-2.21008180330849,-0.117353208507544,17.2423086711507,2.24723039447373,5.83529769132885,0.194277404108344,297.3922310489,-2.10818380294492,-0.105837502272314,16.9073742410471,0.34997149609162,-38.0651256862389,-1.98577658607526,35.9700878577135,3.34248131167594e-07,-79.0931511659706,4.40886896021872e-07,379.6865379022,1.7845984002187,275,15.876,6.63381818181818,2.10552207485398,1.805,1.81040528634361,0.000884261744945299,2.26201217960371,0.443827824263166,2.64522575818188,290.392308671151,2.86338847482276,11.4725298781197,1.05362115313456,23.7208428020934,23.1178205887546,0.159256667946702,NULL,2,3,11.36,6.21,NA,10,NA,0,c(a = 1.04257447722254),c(sigma = 27.2851992399912),0.000688621576065594,819,1.09303601035488,0.308285605442387,16.67,19.08,0.807408224519427
"15",240.292315959162,184.421816227835,30.6629292125734,28.2137075300993,993.894572810317,-0.138461400680638,-1.54446892351782,0.0205498835751388,17.6757746731148,0.762977091169622,2.76527718072721,0.0874852050868709,312.654362726133,0.108868171234104,-0.0105675980655562,-2.51520702131471,-0.0159208131828766,-27.2783563854558,0.441040014329214,35.9700866337954,3.80193543334487e-07,-79.0931514416427,3.0778989912491e-07,378.597757836289,2.58369772188178,279,10.558,5.71650714285714,1.19982854806496,1.805,1.80914193548387,0.0011306744894113,2.28196847572989,0.473818015434349,1.76520253258678,290.825774673115,1.77847035643919,6.65412664935888,0.611365561401279,28.2417903136379,30.6629292125734,0.167981296100453,NULL,1,3,13.64,7.17,NA,10,NA,0,c(a = 0.871847973568324),c(sigma = 19.7865410061282),0.000574798851838077,860,1.10126935663738,0.470523204621414,16.89,19.77,0.623481868373446
"16",296.939352257096,191.087645367013,18.0247984323429,17.0591121236859,786.979167187695,-0.544491684381643,-2.93778291859447,0.036571214205327,10.2016293610104,0.939702263348756,9.89722569713643,0.119803801425535,104.900480117544,1.6409162936101,-0.0203527572839815,-5.60142148305615,-0.0288438539452295,-29.6959569713643,0.533008028010504,42.8020264795817,6.46355204305136e-07,-109.816156664978,1.4724494506398e-06,398.984015380768,7.60314737211634,400,7.805,4.334165,0.834069305748617,1.756,1.76440217391304,0.00176283016570092,2.26527835438289,0.499626194959328,3.09907097925277,283.35162936101,3.30947855445792,-9.05181090637084,1.10566787120601,16.8946584889709,18.0247984323429,0.112471132974073,NULL,4,5,10.09,6.02,NA,10,NA,0,c(a = 0.892707862113872),c(sigma = 21.8465060558956),0.000478315643873928,1883,1.18041470448968,0.909583396207067,8.92,14.74,0.565735763905336
"17",292.713896239275,184.053540213295,17.3403627005352,18.1645168646137,786.857846203191,-0.268344960307914,-4.13635554486408,0.0550629460348007,11.4550701627776,1.92105592975704,19.622581693529,0.19808662496993,131.976894090289,0.942328281613343,-0.0858844198540614,-2.91874309999198,-0.150231745649908,-47.3435561863523,0.787959802742362,42.801939851552,8.35464732882822e-07,-109.815986215292,8.34481971584494e-07,398.730418571085,10.9064722820911,624,3.571,2.58435748792271,0.233492206949049,1.76,1.76617335473515,0.00210774017165194,1.92891155480715,0.162410263248436,4.34981261847843,284.605070162778,4.48838906262529,0.314911871324928,1.60311091755218,18.1793159742527,17.3403627005352,0.102138567981582,NULL,4,6,12.05,7.19,NA,10,NA,0,c(a = 0.271627962936332),c(sigma = 25.0109587740465),0.000144875793531846,2975,1.15720929959068,0.870817123740573,9.83,14.72,0.34305375879236
"18",292.794809407948,186.115593895156,15.246836658831,16.0719143582275,786.80202020202,-0.735675735456757,-5.27227604512276,0.157450416574504,12.179797979798,2.83882924869129,29.9832106908501,0.264022369682224,149.194694079481,4.83396515520165,-0.210905079997051,-9.12706143183661,-0.770333657745337,-64.0274588070486,2.09506485290865,42.8020869862408,1.00713173038428e-06,-109.816324945715,2.52252796866517e-06,391.536732802477,5.40669266220614,678,5.483,4.11193805309735,0.232140376081229,1.755,1.76085322896282,0.001249307394167,2.30159477991595,0.540760105455586,5.52255383524784,285.329797979798,5.63038413330384,-1.84687966907557,1.4106084867201,16.122040730141,15.246836658831,0.0894261122024632,NULL,4,6,8.23,4.93,NA,10,NA,0,c(a = 1.05497377290646),c(sigma = 14.6073469234015),0.000561212976631884,3373,1.14085811521684,0.920476898448274,10.44,15.88,0.790122238485419
"19",287.387588197563,174.79166132136,17.0973961474076,17.8896834123164,786.715113855035,0.556644483643361,-6.09550673508659,0.0920598139833226,12.7813133418858,4.34783873476588,38.921783066068,0.38699931847338,164.09428545542,-3.06174871712636,-0.119845806606799,7.11015460230917,-0.324971448043618,-77.4478852549711,1.39296567511225,42.8022034203473,4.5649283231715e-07,-109.816577021221,5.17140050544737e-07,387.703256334189,3.76975593272006,624,5.407,4.20516346153846,0.246229985952605,1.762,1.76958139534884,0.00243335782563454,2.55683771648493,0.792676182168056,6.43709307101644,285.931313341886,6.72140795381655,-0.0263820063137983,1.2166264601658,17.9084426398465,17.0973961474076,0.0965520040812223,NULL,4,6,5.46,3.29,NA,10,NA,0,c(a = 1.29978321579307),c(sigma = 9.67218168588623),0.000689913118655496,2882,1.1385745079906,0.855788194217584,10.88,15.96,0.501247939733612
"20",293.613553979511,185.054594168637,12.4233691411235,12.5070398568056,786.68195429472,-0.640668242710796,-6.97655476753349,0.185571315996848,13.0685870764381,2.9361814499606,50.6819948148148,0.416983183609141,171.631211213554,4.53056360914106,-0.123121796690307,-8.28073540583136,-1.05233110323089,-90.5297834200158,2.64630532702916,42.8019569852479,8.34436729316238e-07,-109.816037528442,8.3813001046568e-07,386.466126004728,4.00339933987737,634,3.146,2.74382622432859,0.109285531289238,1.76,1.76483944954128,0.00126923043738922,2.06734113475177,0.299754024116449,7.1794956890533,286.218587076438,7.25981087470449,-0.157114314763013,1.39218186600235,12.5024103279809,12.4233691411235,0.0876990548053375,NULL,5,6,9.52,5.55,NA,10,NA,0,c(a = 0.473961397698802),c(sigma = 21.1748097590277),0.000251311307691087,3647,1.13510238791677,0.918318841011573,11.08,16.43,0.598984754740465
