Description	
Elapsed Time	0:21:51
SUMMA Canister 1 ID	
SUMMA Canister 2 ID	
SUMMA Start	
SUMMA Stop	
Mast Heading	0.000000E+0
Distance to Source	104.000000E+0
Elevation Angle	0.000000E+0
Height at Elevation	0.000000E+0
Mast Height	0.000000E+0
FLIR File	
Photo File	
Delay Time	0.000
Source Height	0.000
Background CO2	0.000
Background H2S	0.000
Background C2H2	0.000
Background BEN	6.000
Background TOL	0.000
Background ETB	0.000
Background XYO	0.000
Background XYM	0.000
Background XYP	0.000
Background SO2	0.000
Background STY	0.000
Background FOR	0.000
Background NH3	0.000
Background NO	0.000
Background NO2	0.000
Background O3	0.000
Background VOC	150.000
<<<DATA>>>
Time	CO2	CH4	3DS U	3DS V	3DS W	3DS 2D Speed	3DS 3D Speed	3DS Azimuth	3DS Elevation	3DS SoS	3DS Sonic Temp	3DS Error Code	GPS Track	GPS Ground Speed	GPS Time	GPS Latitude	GPS Longitude	GPS DoP	WS Wind Speed 	WS Wind Direction	WS Temperature	WS Rel Humidity	WS Bar. Pressure	WS Compass Heading	BEN	TOL	ETB	XYO	XYM	XYP	SO2	STY	FOR	NH3	NO	NO2	O3	Cell Pressure	Cell Temperature	SUMMA Pressure	VOC	AirMar Wind Speed [m/s] 	AirMar Wind Direction [TRUE]	AirMar Air Temp [oC]	AirMar Rel Humidity [%]	AirMar Barometer [mBar]	AirMar Heading	AirMar Ground Speed [MPH]	AirMar Latitude	AirMar Longitude	Cerex-1-3 Butadiene	Cerex-Acetaldehyde	Cerex-Ammonia	Cerex-Benzene	Cerex-Carbon Disulfide	Cerex-Chlorine	Cerex-Chlorine Dioxide	Cerex-Ethylamine	Cerex-Ethylbenzene	Cerex-Formaldehyde	Cerex-Hydrogen Sulfide	Cerex-Isoprene	Cerex-Mercury	Cerex-Naphthalene	Cerex-Nitric Oxide	Cerex-Nitrogen Dioxide	Cerex-Oxygen	Cerex-Ozone	Cerex-Phenol	Cerex-Pyridine	Cerex-Styrene	Cerex-Sulfur Dioxide	Cerex-Toluene	Cerex-o-Xylene	Cerex-m-Xylene	Cerex-p-Xylene	Tiger-VOC	Cerex_MaxSigStrength	Cerex_FileNumber	Cerex-1-3 Butadiene_MDL(ppb)	Cerex-1-3 Butadiene_R2	Cerex-Acetaldehyde_MDL(ppb)	Cerex-Acetaldehyde_R2	Cerex-Ammonia_MDL(ppb)	Cerex-Ammonia_R2	Cerex-Benzene_MDL(ppb)	Cerex-Benzene_R2	Cerex-Carbon Disulfide_MDL(ppb)	Cerex-Carbon Disulfide_R2	Cerex-Chlorine_MDL(ppb)	Cerex-Chlorine_R2	Cerex-Chlorine Dioxide_MDL(ppb)	Cerex-Chlorine Dioxide_R2	Cerex-Ethylamine_MDL(ppb)	Cerex-Ethylamine_R2	Cerex-Ethylbenzene_MDL(ppb)	Cerex-Ethylbenzene_R2	Cerex-Formaldehyde_MDL(ppb)	Cerex-Formaldehyde_R2	Cerex-Hydrogen Sulfide_MDL(ppb)	Cerex-Hydrogen Sulfide_R2	Cerex-Isoprene_MDL(ppb)	Cerex-Isoprene_R2	Cerex-Mercury_MDL(ppb)	Cerex-Mercury_R2	Cerex-Naphthalene_MDL(ppb)	Cerex-Naphthalene_R2	Cerex-Nitric Oxide_MDL(ppb)	Cerex-Nitric Oxide_R2	Cerex-Nitrogen Dioxide_MDL(ppb)	Cerex-Nitrogen Dioxide_R2	Cerex-Oxygen_MDL(ppb)	Cerex-Oxygen_R2	Cerex-Ozone_MDL(ppb)	Cerex-Ozone_R2	Cerex-Phenol_MDL(ppb)	Cerex-Phenol_R2	Cerex-Pyridine_MDL(ppb)	Cerex-Pyridine_R2	Cerex-Styrene_MDL(ppb)	Cerex-Styrene_R2	Cerex-Sulfur Dioxide_MDL(ppb)	Cerex-Sulfur Dioxide_R2	Cerex-Toluene_MDL(ppb)	Cerex-Toluene_R2	Cerex-o-Xylene_MDL(ppb)	Cerex-o-Xylene_R2	Cerex-m-Xylene_MDL(ppb)	Cerex-m-Xylene_R2	Cerex-p-Xylene_MDL(ppb)	Cerex-p-Xylene_R2	MPOD-PID
06/12/18 14:17:48	4.079610E+2	2.928870E+0	3.300000E-1	-8.570000E+0	-4.700000E-1	8.580000E+0	8.600000E+0	1.778000E+2	-3.200000E+0	3.427600E+2	1.840000E+1	0.000000E+0	1.271700E+2	3.603953E-1	6.946800E+4	4.808212E+1	-1.034851E+2	8.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	5.736430E+0	-1.305280E-1	-4.613530E+0	2.859520E+1	1.309610E+0	4.555000E+0	3.380380E+1	NaN	-8.863580E+1	5.614770E+2	-9.389210E-1	-1.684250E+1	-4.990770E+1	-3.451401E+1	2.551608E+1	-1.657205E+0	1.744320E+2	6.400000E+0	2.594000E+2	1.910000E+1	NaN	1.013700E+3	1.570000E+1	0.000000E+0	4.808211E+1	-1.034851E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/12/18 14:17:49	4.085180E+2	2.390290E+0	-3.400000E-1	-7.570000E+0	-1.100000E-1	7.580000E+0	7.590000E+0	1.826000E+2	-9.000000E-1	3.427600E+2	1.840000E+1	0.000000E+0	2.895600E+2	2.299073E-1	6.946900E+4	4.808212E+1	-1.034851E+2	8.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	5.937400E+0	1.087780E+0	-9.834950E+0	3.929390E+1	2.707280E+0	5.337830E+0	4.019630E+1	NaN	-5.852740E+1	5.795430E+2	-2.403900E+1	-3.200740E+1	-4.929110E+1	-3.441465E+1	2.555444E+1	-1.636301E+0	1.724269E+2	6.800000E+0	2.612000E+2	1.910000E+1	NaN	1.013700E+3	3.252000E+2	0.000000E+0	4.808211E+1	-1.034851E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/12/18 14:17:50	4.074550E+2	2.200640E+0	-2.000000E-2	-6.460000E+0	-6.600000E-1	6.470000E+0	6.510000E+0	1.802000E+2	-5.900000E+0	3.427800E+2	1.842000E+1	0.000000E+0	2.134900E+2	7.456454E-2	6.947000E+4	4.808212E+1	-1.034851E+2	8.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	3.428130E+0	-3.611570E+0	-9.673290E+0	3.463030E+1	3.647130E+0	5.300530E+0	4.124730E+1	NaN	-1.044090E+2	5.581870E+2	-4.249330E+1	-3.775450E+1	-4.787390E+1	-3.457449E+1	2.551608E+1	-1.629573E+0	1.704219E+2	7.800000E+0	2.740000E+2	1.910000E+1	NaN	1.013700E+3	7.900000E+0	0.000000E+0	4.808211E+1	-1.034851E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/12/18 14:17:51	4.036820E+2	1.982540E+0	-7.600000E-1	-4.090000E+0	8.000000E-1	4.160000E+0	4.240000E+0	1.906000E+2	1.100000E+1	3.433400E+2	1.937000E+1	0.000000E+0	1.373600E+2	1.864114E-1	6.947150E+4	4.808212E+1	-1.034851E+2	9.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	5.041400E+0	-1.285230E+0	-5.330920E+0	6.462070E+1	1.474270E+1	5.591530E+0	3.360460E+1	NaN	4.648160E+1	5.916830E+2	-3.545190E+1	4.055010E-1	-4.469260E+1	-3.433258E+1	2.551334E+1	-1.598577E+0	1.573893E+2	5.400000E+0	2.829000E+2	1.910000E+1	NaN	1.013800E+3	1.210000E+1	0.000000E+0	4.808211E+1	-1.034851E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/12/18 14:17:52	4.043500E+2	1.972120E+0	-1.340000E+0	-6.520000E+0	2.400000E-1	6.660000E+0	6.670000E+0	1.917000E+2	2.100000E+0	3.429200E+2	1.865000E+1	0.000000E+0	2.490000E+2	1.429154E-1	6.947250E+4	4.808212E+1	-1.034851E+2	9.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	2.998970E+0	7.762280E-1	-8.144520E+0	5.874380E+1	8.729850E+0	6.279530E+0	3.134810E+1	NaN	3.064710E+1	6.017540E+2	-1.539600E+1	2.132240E+1	-4.484400E+1	-3.452265E+1	2.551060E+1	-1.475314E+0	1.593943E+2	7.000000E+0	2.854000E+2	1.910000E+1	NaN	1.013900E+3	2.370000E+1	0.000000E+0	4.808211E+1	-1.034851E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/12/18 14:17:53	4.047530E+2	2.119460E+0	-1.430000E+0	-6.930000E+0	9.200000E-1	7.080000E+0	7.140000E+0	1.917000E+2	7.400000E+0	3.431600E+2	1.906000E+1	0.000000E+0	1.796100E+2	3.106856E-2	6.947350E+4	4.808212E+1	-1.034851E+2	9.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	3.769950E+0	2.060820E+0	-5.510330E+0	5.193010E+1	1.062870E+1	5.066790E+0	3.965160E+1	NaN	1.112180E+1	6.109960E+2	-3.130090E+1	4.428570E+0	-4.375840E+1	-3.428938E+1	2.552430E+1	-1.495738E+0	1.714244E+2	8.300000E+0	2.853000E+2	1.910000E+1	NaN	1.013800E+3	6.110000E+1	0.000000E+0	4.808211E+1	-1.034851E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/12/18 14:17:54	4.061770E+2	2.026680E+0	-2.200000E-1	-7.190000E+0	7.100000E-1	7.200000E+0	7.240000E+0	1.818000E+2	5.700000E+0	3.431800E+2	1.912000E+1	0.000000E+0	5.971000E+1	2.609759E-1	6.947450E+4	4.808212E+1	-1.034851E+2	9.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	3.381960E+0	1.698110E+0	-6.941990E+0	4.451210E+1	3.121960E+0	5.232900E+0	2.603200E+1	NaN	-6.849400E+1	5.791560E+2	-5.752430E+1	2.637370E+1	-4.047040E+1	-3.444921E+1	2.555718E+1	-1.667777E+0	1.493693E+2	7.800000E+0	2.835000E+2	1.900000E+1	NaN	1.013900E+3	3.424000E+2	0.000000E+0	4.808211E+1	-1.034851E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/12/18 14:17:55	4.115270E+2	2.011620E+0	-3.040000E+0	-7.720000E+0	-4.000000E-1	8.300000E+0	8.320000E+0	2.015000E+2	-2.800000E+0	3.434800E+2	1.961000E+1	0.000000E+0	2.344000E+2	6.213712E-2	6.947550E+4	4.808212E+1	-1.034851E+2	9.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	8.230400E-1	8.359200E-1	-6.674110E+0	4.805210E+1	3.020570E+0	5.104350E+0	2.303820E+1	NaN	-1.326830E+2	6.004710E+2	-3.964690E+1	4.527790E+0	-4.419090E+1	-3.455289E+1	2.553252E+1	-1.654081E+0	1.634044E+2	8.800000E+0	2.846000E+2	1.900000E+1	NaN	1.013800E+3	6.430000E+1	0.000000E+0	4.808211E+1	-1.034851E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/12/18 14:17:56	4.067850E+2	2.137700E+0	1.550000E+0	-6.660000E+0	1.380000E+0	6.840000E+0	6.980000E+0	1.669000E+2	1.150000E+1	3.438200E+2	2.019000E+1	0.000000E+0	2.608200E+2	1.118468E-1	6.947650E+4	4.808212E+1	-1.034851E+2	9.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	2.128600E-1	2.483470E+0	-9.223290E+0	5.418970E+1	1.843190E+0	7.544450E+0	2.350000E+1	NaN	-3.820550E+1	6.116110E+2	-3.448520E+1	-1.647430E+1	-4.825900E+1	-3.449241E+1	2.554348E+1	-1.636301E+0	1.473642E+2	9.000000E+0	2.755000E+2	1.900000E+1	NaN	1.013800E+3	1.013000E+2	0.000000E+0	4.808211E+1	-1.034851E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/12/18 14:17:57	4.069820E+2	2.144330E+0	-5.200000E-1	-8.230000E+0	2.500000E-1	8.250000E+0	8.260000E+0	1.836000E+2	1.800000E+0	3.436400E+2	1.990000E+1	0.000000E+0	2.716000E+1	1.988388E-1	6.947750E+4	4.808212E+1	-1.034851E+2	9.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	1.169300E+0	7.376550E+0	-1.081430E+1	5.645760E+1	1.664680E+0	6.888140E+0	2.540230E+1	NaN	-7.795560E+1	6.177140E+2	-5.402080E+1	-1.650910E+1	-4.792490E+1	-3.466521E+1	2.553252E+1	-1.637982E+0	1.664119E+2	8.300000E+0	2.654000E+2	1.900000E+1	NaN	1.013900E+3	2.120000E+1	0.000000E+0	4.808211E+1	-1.034851E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
