Time,CO2,CH4,GPS Latitude,GPS Longitude,3DS 3D Speed,3DS Azimuth,WS Wind Speed ,WS Wind Direction,WS Temperature,WS Rel Humidity,WS Bar. Pressure,3DS W,3DS U,3DS V,3DS Sonic Temp
10:19:49 AM,383.138,3.102,35.9699504,-79.09342867,3.67,188,3.3,218,25,60,995.7,0.05,-0.5,-3.62,24.08
10:19:49 AM,382.465,3.4,35.9699504,-79.09342867,3.67,188,3.3,218,25,60,995.7,0.05,-0.5,-3.62,24.08
10:19:49 AM,383.823,3.255,35.9699504,-79.09342867,3.79,191.6,3.3,218,25,60,995.7,-0.14,-0.75,-3.7,23.89
10:19:50 AM,381.367,3.089,35.9699504,-79.09342867,3.79,191.6,3.3,218,25,60,995.7,-0.14,-0.75,-3.7,23.89
10:19:50 AM,383.543,3.498,35.9699504,-79.09342867,3.79,191.6,3.3,218,25,60,995.7,-0.14,-0.75,-3.7,23.89
10:19:50 AM,383.783,3.456,35.9699504,-79.09342867,3.79,191.6,3.3,218,25,60,995.7,-0.14,-0.75,-3.7,23.89
10:19:50 AM,383.684,3.569,35.96995042,-79.09342868,3.79,191.6,3.3,218,25,60,995.7,-0.14,-0.75,-3.7,23.89
10:19:50 AM,383.185,4.097,35.96995042,-79.09342868,3.79,191.6,3.3,218,25,60,995.7,-0.14,-0.75,-3.7,23.89
10:19:50 AM,382.765,4.819,35.96995042,-79.09342868,3.93,193.3,3.3,216,25,60,995.7,-0.56,-0.89,-3.77,23.94
10:19:50 AM,382.836,5.272,35.96995042,-79.09342868,3.93,193.3,3.3,216,25,60,995.7,-0.56,-0.89,-3.77,23.94
10:19:50 AM,383.511,4.716,35.96995042,-79.09342868,3.93,193.3,3.3,216,25,60,995.7,-0.56,-0.89,-3.77,23.94
10:19:50 AM,383.785,2.82,35.96995041,-79.09342864,3.93,193.3,3.3,216,25,60,995.7,-0.56,-0.89,-3.77,23.94
10:19:50 AM,384.324,2.199,35.96995041,-79.09342864,3.93,193.3,3.3,216,25,60,995.7,-0.56,-0.89,-3.77,23.94
10:19:50 AM,384.884,2.406,35.96995041,-79.09342864,3.84,200.7,3.3,216,25,60,995.7,-0.21,-1.35,-3.58,23.98
10:19:51 AM,384.521,2.526,35.96995041,-79.09342864,3.84,200.7,3.3,216,25,60,995.7,-0.21,-1.35,-3.58,23.98
10:19:51 AM,384.285,4.977,35.96995041,-79.09342864,3.84,200.7,3.3,216,25,60,995.7,-0.21,-1.35,-3.58,23.98
10:19:51 AM,384.357,7.562,35.96995042,-79.09342862,3.84,200.7,3.3,216,25,60,995.7,-0.21,-1.35,-3.58,23.98
10:19:51 AM,384.208,8.351,35.96995042,-79.09342862,3.84,200.7,3.3,216,25,60,995.7,-0.21,-1.35,-3.58,23.98
10:19:51 AM,384.16,7.216,35.96995042,-79.09342862,4.26,201.9,3.4,216,25,60,995.7,0.06,-1.58,-3.94,23.71
10:19:51 AM,383.892,8.062,35.96995042,-79.09342862,4.26,201.9,3.4,216,25,60,995.7,0.06,-1.58,-3.94,23.71
10:19:51 AM,383.95,11.789,35.96995042,-79.09342862,4.26,201.9,3.4,216,25,60,995.7,0.06,-1.58,-3.94,23.71
10:19:51 AM,383.342,13.07,35.96995043,-79.09342863,4.26,201.9,3.4,216,25,60,995.7,0.06,-1.58,-3.94,23.71
10:19:51 AM,382.838,13.529,35.96995043,-79.09342863,4.26,201.9,3.4,216,25,60,995.7,0.06,-1.58,-3.94,23.71
10:19:51 AM,383.332,11.127,35.96995043,-79.09342863,4.14,204.4,3.4,216,25,60,995.7,0.12,-1.7,-3.76,23.59
10:19:52 AM,383.016,9.088,35.96995043,-79.09342863,4.14,204.4,3.4,216,25,60,995.7,0.12,-1.7,-3.76,23.59
10:19:52 AM,383.247,10.395,35.96995043,-79.09342863,4.14,204.4,3.4,216,25,60,995.7,0.12,-1.7,-3.76,23.59
10:19:52 AM,383.258,12.384,35.96995044,-79.09342864,4.14,204.4,3.4,216,25,60,995.7,0.12,-1.7,-3.76,23.59
10:19:52 AM,383.09,10.686,35.96995044,-79.09342864,4.14,204.4,3.4,216,25,60,995.7,0.12,-1.7,-3.76,23.59
10:19:52 AM,383.602,8.181,35.96995044,-79.09342864,3.9,201.5,3.4,216,25,60,995.7,0.91,-1.38,-3.52,23.6
10:19:52 AM,383.934,5.309,35.96995044,-79.09342864,3.9,201.5,3.6,217,25,60,995.7,0.91,-1.38,-3.52,23.6
10:19:52 AM,383.654,2.75,35.96995044,-79.09342864,3.9,201.5,3.6,217,25,60,995.7,0.91,-1.38,-3.52,23.6
10:19:52 AM,384.499,1.987,35.96995044,-79.09342864,3.9,201.5,3.6,217,25,60,995.7,0.91,-1.38,-3.52,23.6
10:19:52 AM,384.037,1.827,35.96995046,-79.0934286,3.9,201.5,3.6,217,25,60,995.7,0.91,-1.38,-3.52,23.6
10:19:52 AM,384.808,1.796,35.96995046,-79.0934286,3.9,201.5,3.6,217,25,60,995.7,0.91,-1.38,-3.52,23.6
10:19:53 AM,384.942,1.793,35.96995046,-79.0934286,4.52,203.4,3.6,217,25,60,995.7,0.28,-1.79,-4.13,23.66
10:19:53 AM,384.738,1.788,35.96995046,-79.0934286,4.52,203.4,3.6,217,25,60,995.7,0.28,-1.79,-4.13,23.66
10:19:53 AM,384.883,1.828,35.96995046,-79.0934286,4.52,203.4,3.6,217,25,60,995.7,0.28,-1.79,-4.13,23.66
10:19:53 AM,384.347,1.842,35.96995047,-79.09342858,4.52,203.4,3.6,217,25,60,995.7,0.28,-1.79,-4.13,23.66
10:19:53 AM,384.362,1.852,35.96995047,-79.09342858,4.52,203.4,3.6,217,25,60,995.7,0.28,-1.79,-4.13,23.66
10:19:53 AM,384.354,1.844,35.96995047,-79.09342858,4.7,185.4,3.7,217,25,60,995.7,0.44,-0.43,-4.64,24.14
10:19:53 AM,384.717,1.856,35.96995047,-79.09342858,4.7,185.4,3.7,217,25,60,995.7,0.44,-0.43,-4.64,24.14
10:19:53 AM,384.577,1.914,35.96995047,-79.09342858,4.7,185.4,3.7,217,25,60,995.7,0.44,-0.43,-4.64,24.14
10:19:53 AM,385.133,2.038,35.96995043,-79.0934286,4.7,185.4,3.7,217,25,60,995.7,0.44,-0.43,-4.64,24.14
10:19:53 AM,385.444,2.059,35.96995043,-79.0934286,4.7,185.4,3.7,217,25,60,995.7,0.44,-0.43,-4.64,24.14
10:19:53 AM,384.98,2.079,35.96995043,-79.0934286,4.62,175.7,3.7,217,25,60,995.7,-0.21,0.34,-4.59,24.25
10:19:54 AM,384.703,2.627,35.96995043,-79.0934286,4.62,175.7,3.7,217,25,60,995.7,-0.21,0.34,-4.59,24.25
10:19:54 AM,384.161,3.559,35.96995043,-79.0934286,4.62,175.7,3.7,217,25,60,995.7,-0.21,0.34,-4.59,24.25
10:19:54 AM,383.696,3.753,35.96995044,-79.09342857,4.62,175.7,3.7,217,25,60,995.7,-0.21,0.34,-4.59,24.25
10:19:54 AM,383.05,3.318,35.96995044,-79.09342857,4.62,175.7,3.7,217,25,60,995.7,-0.21,0.34,-4.59,24.25
10:19:54 AM,382.785,3.147,35.96995044,-79.09342857,3.83,173.3,3.7,217,25,60,995.7,-0.51,0.44,-3.76,23.96
10:19:54 AM,382.788,3.375,35.96995044,-79.09342857,3.83,173.3,3.7,213,25,60,995.7,-0.51,0.44,-3.76,23.96
10:19:54 AM,382.872,3.615,35.96995044,-79.09342857,3.83,173.3,3.7,213,25,60,995.7,-0.51,0.44,-3.76,23.96
10:19:54 AM,381.984,3.986,35.96995044,-79.09342857,3.83,173.3,3.7,213,25,60,995.7,-0.51,0.44,-3.76,23.96
10:19:54 AM,382.077,4.491,35.96995045,-79.09342856,3.83,173.3,3.7,213,25,60,995.7,-0.51,0.44,-3.76,23.96
10:19:54 AM,382.27,4.703,35.96995045,-79.09342856,3.83,173.3,3.7,213,25,60,995.7,-0.51,0.44,-3.76,23.96
10:19:55 AM,382.547,4.8,35.96995045,-79.09342856,3.78,180.1,3.7,213,25,60,995.7,-1.13,0,-3.59,23.52
10:19:55 AM,382.155,4.49,35.96995045,-79.09342856,3.78,180.1,3.7,213,25,60,995.7,-1.13,0,-3.59,23.52
10:19:55 AM,382.356,3.94,35.96995045,-79.09342856,3.78,180.1,3.7,213,25,60,995.7,-1.13,0,-3.59,23.52
10:19:55 AM,382.354,4.016,35.96995046,-79.09342854,3.78,180.1,3.7,213,25,60,995.7,-1.13,0,-3.59,23.52
10:19:55 AM,382.443,3.925,35.96995046,-79.09342854,3.78,180.1,3.7,213,25,60,995.7,-1.13,0,-3.59,23.52
10:19:55 AM,383.341,3.055,35.96995046,-79.09342854,3.31,176.5,3.9,211,25,60,995.6,0.02,0.2,-3.29,23.6
10:19:55 AM,384.031,2.564,35.96995046,-79.09342854,3.31,176.5,3.9,211,25,60,995.6,0.02,0.2,-3.29,23.6
10:19:55 AM,383.694,2.215,35.96995046,-79.09342854,3.31,176.5,3.9,211,25,60,995.6,0.02,0.2,-3.29,23.6
10:19:55 AM,384.153,2.088,35.96995049,-79.09342853,3.31,176.5,3.9,211,25,60,995.6,0.02,0.2,-3.29,23.6
10:19:55 AM,384.378,3.188,35.96995049,-79.09342853,3.31,176.5,3.9,211,25,60,995.6,0.02,0.2,-3.29,23.6
10:19:55 AM,384.915,5.293,35.96995049,-79.09342853,3.61,184.1,3.9,211,25,60,995.6,0.85,-0.25,-3.49,24.12
10:19:56 AM,384.561,7.251,35.96995049,-79.09342853,3.61,184.1,3.9,211,25,60,995.6,0.85,-0.25,-3.49,24.12
10:19:56 AM,385.001,8.722,35.96995049,-79.09342853,3.61,184.1,3.9,211,25,60,995.6,0.85,-0.25,-3.49,24.12
10:19:56 AM,384.881,10.032,35.96995049,-79.09342854,3.61,184.1,3.9,211,25,60,995.6,0.85,-0.25,-3.49,24.12
10:19:56 AM,385.112,9.275,35.96995049,-79.09342854,3.61,184.1,3.9,211,25,60,995.6,0.85,-0.25,-3.49,24.12
10:19:56 AM,384.674,6.383,35.96995049,-79.09342854,3.98,181,3.9,211,25,60,995.6,0.41,-0.06,-3.94,24.03
10:19:56 AM,383.991,4.943,35.96995049,-79.09342854,3.98,181,4,207,25,60,995.6,0.41,-0.06,-3.94,24.03
10:19:56 AM,383.396,4.999,35.96995049,-79.09342854,3.98,181,4,207,25,60,995.6,0.41,-0.06,-3.94,24.03
10:19:56 AM,383.481,5.17,35.96995048,-79.09342852,3.98,181,4,207,25,60,995.6,0.41,-0.06,-3.94,24.03
10:19:56 AM,383.144,4.535,35.96995048,-79.09342852,3.98,181,4,207,25,60,995.6,0.41,-0.06,-3.94,24.03
10:19:56 AM,382.913,3.98,35.96995048,-79.09342852,3.98,181,4,207,25,60,995.6,0.41,-0.06,-3.94,24.03
10:19:57 AM,382.641,3.828,35.96995048,-79.09342852,4.2,187.3,4,207,25,60,995.6,0.2,-0.53,-4.15,23.71
10:19:57 AM,382.426,3.99,35.96995048,-79.09342852,4.2,187.3,4,207,25,60,995.6,0.2,-0.53,-4.15,23.71
10:19:57 AM,382.445,4.41,35.96995048,-79.09342852,4.2,187.3,4,207,25,60,995.6,0.2,-0.53,-4.15,23.71
10:19:57 AM,382.063,4.701,35.96995047,-79.09342854,4.2,187.3,4,207,25,60,995.6,0.2,-0.53,-4.15,23.71
10:19:57 AM,382.507,4.142,35.96995047,-79.09342854,4.2,187.3,4,207,25,60,995.6,0.2,-0.53,-4.15,23.71
10:19:57 AM,383.05,3.971,35.96995047,-79.09342854,4.6,186.3,4.1,203,25,60,995.6,-0.92,-0.49,-4.47,23.49
10:19:57 AM,382.722,3.996,35.96995047,-79.09342854,4.6,186.3,4.1,203,25,60,995.6,-0.92,-0.49,-4.47,23.49
10:19:57 AM,383.491,3.51,35.96995047,-79.09342854,4.6,186.3,4.1,203,25,60,995.6,-0.92,-0.49,-4.47,23.49
10:19:57 AM,384.045,3.604,35.96995044,-79.09342854,4.6,186.3,4.1,203,25,60,995.6,-0.92,-0.49,-4.47,23.49
10:19:57 AM,384.043,3.972,35.96995044,-79.09342854,4.6,186.3,4.1,203,25,60,995.6,-0.92,-0.49,-4.47,23.49
10:19:57 AM,383.938,3.885,35.96995044,-79.09342854,3.98,188.5,4.1,203,25,60,995.6,-0.14,-0.58,-3.92,23.52
10:19:58 AM,384.455,3.189,35.96995044,-79.09342854,3.98,188.5,4.1,203,25,60,995.6,-0.14,-0.58,-3.92,23.52
10:19:58 AM,384.09,2.671,35.96995044,-79.09342854,3.98,188.5,4.1,203,25,60,995.6,-0.14,-0.58,-3.92,23.52
10:19:58 AM,383.84,2.609,35.96995046,-79.09342856,3.98,188.5,4.1,203,25,60,995.6,-0.14,-0.58,-3.92,23.52
10:19:58 AM,384.298,2.419,35.96995046,-79.09342856,3.98,188.5,4.1,203,25,60,995.6,-0.14,-0.58,-3.92,23.52
10:19:58 AM,384.938,2.06,35.96995046,-79.09342856,3.93,185.3,4.2,200,25,60,995.6,0.54,-0.36,-3.87,23.93
10:19:58 AM,385.013,1.895,35.96995046,-79.09342856,3.93,185.3,4.2,200,25,60,995.6,0.54,-0.36,-3.87,23.93
10:19:58 AM,385.559,1.843,35.96995046,-79.09342856,3.93,185.3,4.2,200,25,60,995.6,0.54,-0.36,-3.87,23.93
10:19:58 AM,385.724,1.808,35.96995046,-79.09342856,3.93,185.3,4.2,200,25,60,995.6,0.54,-0.36,-3.87,23.93
10:19:58 AM,385.403,1.9,35.96995046,-79.09342856,3.93,185.3,4.2,200,25,60,995.6,0.54,-0.36,-3.87,23.93
10:19:58 AM,385.446,2.083,35.96995046,-79.09342856,3.93,185.3,4.2,200,25,60,995.6,0.54,-0.36,-3.87,23.93
10:19:59 AM,385.008,2.101,35.96995046,-79.09342856,2.9,199.2,4.2,200,25,60,995.6,0.04,-0.94,-2.72,23.87
10:19:59 AM,384.334,2.047,35.96995046,-79.09342856,2.9,199.2,4.2,200,25,60,995.6,0.04,-0.94,-2.72,23.87
10:19:59 AM,384.595,1.951,35.96995046,-79.09342856,2.9,199.2,4.2,200,25,60,995.6,0.04,-0.94,-2.72,23.87
10:19:59 AM,384.689,1.974,35.96995045,-79.09342855,2.9,199.2,4.2,200,25,60,995.6,0.04,-0.94,-2.72,23.87
10:19:59 AM,385.007,2.01,35.96995045,-79.09342855,2.9,199.2,4.2,200,25,60,995.6,0.04,-0.94,-2.72,23.87
10:19:59 AM,384.962,1.973,35.96995045,-79.09342855,2.98,182.6,4.2,201,25,60,995.6,0.9,-0.12,-2.82,24.02
10:19:59 AM,384.914,2.151,35.96995045,-79.09342855,2.98,182.6,4.2,201,25,60,995.6,0.9,-0.12,-2.82,24.02
10:19:59 AM,384.45,2.889,35.96995045,-79.09342855,2.98,182.6,4.2,201,25,60,995.6,0.9,-0.12,-2.82,24.02
10:19:59 AM,383.65,3.928,35.96995045,-79.09342855,2.98,182.6,4.2,201,25,60,995.6,0.9,-0.12,-2.82,24.02
10:19:59 AM,383.497,5.438,35.96995045,-79.09342855,2.98,182.6,4.2,201,25,60,995.6,0.9,-0.12,-2.82,24.02
10:20:00 AM,383.229,6.263,35.96995045,-79.09342855,3.84,174.3,4.2,201,25,60,995.6,0.18,0.37,-3.81,23.89
10:20:00 AM,382.746,6.365,35.96995045,-79.09342855,3.84,174.3,4.2,201,25,60,995.6,0.18,0.37,-3.81,23.89
10:20:00 AM,383.456,6.494,35.96995045,-79.09342855,3.84,174.3,4.2,201,25,60,995.6,0.18,0.37,-3.81,23.89
10:20:00 AM,382.775,6.418,35.96995045,-79.09342851,3.84,174.3,4.2,201,25,60,995.6,0.18,0.37,-3.81,23.89
10:20:00 AM,383.085,5.876,35.96995045,-79.09342851,3.84,174.3,4.2,201,25,60,995.6,0.18,0.37,-3.81,23.89
10:20:00 AM,383.087,5.69,35.96995045,-79.09342851,2.95,183.8,4,201,25,60,995.6,0.14,-0.19,-2.93,23.8
10:20:00 AM,383.132,5.832,35.96995045,-79.09342851,2.95,183.8,4,201,25,60,995.6,0.14,-0.19,-2.93,23.8
10:20:00 AM,382.544,5.827,35.96995045,-79.09342851,2.95,183.8,4,201,25,60,995.6,0.14,-0.19,-2.93,23.8
10:20:00 AM,381.982,5.418,35.96995046,-79.09342853,2.95,183.8,4,201,25,60,995.6,0.14,-0.19,-2.93,23.8
10:20:00 AM,381.727,5.067,35.96995046,-79.09342853,2.95,183.8,4,201,25,60,995.6,0.14,-0.19,-2.93,23.8
10:20:00 AM,382.538,4.262,35.96995046,-79.09342853,2.95,183.8,4,201,25,60,995.6,0.14,-0.19,-2.93,23.8
10:20:01 AM,383.998,3.44,35.96995046,-79.09342853,3.39,191.1,4,201,25,60,995.6,0.12,-0.65,-3.31,23.86
10:20:01 AM,383.982,3.014,35.96995046,-79.09342853,3.39,191.1,4,201,25,60,995.6,0.12,-0.65,-3.31,23.86
10:20:01 AM,384.483,3.024,35.96995046,-79.09342853,3.39,191.1,4,201,25,60,995.6,0.12,-0.65,-3.31,23.86
10:20:01 AM,384.01,3.396,35.96995047,-79.09342855,3.39,191.1,4,201,25,60,995.6,0.12,-0.65,-3.31,23.86
10:20:01 AM,384.557,3.688,35.96995047,-79.09342855,3.39,191.1,4,201,25,60,995.6,0.12,-0.65,-3.31,23.86
10:20:01 AM,384.147,3.636,35.96995047,-79.09342855,5.52,192.5,3.8,203,25,60,995.6,-0.44,-1.19,-5.36,23.73
10:20:01 AM,384.187,3.743,35.96995047,-79.09342855,5.52,192.5,3.8,203,25,60,995.6,-0.44,-1.19,-5.36,23.73
10:20:01 AM,384.007,3.759,35.96995047,-79.09342855,5.52,192.5,3.8,203,25,60,995.6,-0.44,-1.19,-5.36,23.73
10:20:01 AM,383.661,3.689,35.96995047,-79.09342853,5.52,192.5,3.8,203,25,60,995.6,-0.44,-1.19,-5.36,23.73
10:20:01 AM,383.988,4.101,35.96995047,-79.09342853,5.52,192.5,3.8,203,25,60,995.6,-0.44,-1.19,-5.36,23.73
10:20:02 AM,383.879,4.191,35.96995047,-79.09342853,4.99,192.5,3.8,203,25,60,995.6,-0.52,-1.07,-4.84,23.72
10:20:02 AM,384.04,3.86,35.96995047,-79.09342853,4.99,192.5,3.8,203,25,60,995.6,-0.52,-1.07,-4.84,23.72
10:20:02 AM,384.158,3.994,35.96995047,-79.09342853,4.99,192.5,3.8,203,25,60,995.6,-0.52,-1.07,-4.84,23.72
10:20:02 AM,383.718,4.287,35.96995046,-79.0934286,4.99,192.5,3.8,203,25,60,995.6,-0.52,-1.07,-4.84,23.72
10:20:02 AM,383.757,3.44,35.96995046,-79.0934286,4.99,192.5,3.8,203,25,60,995.6,-0.52,-1.07,-4.84,23.72
10:20:02 AM,383.654,2.964,35.96995046,-79.0934286,5.22,186.6,4,205,25,60,995.6,-0.93,-0.58,-5.09,23.69
10:20:02 AM,383.663,2.816,35.96995046,-79.0934286,5.22,186.6,4,205,25,60,995.6,-0.93,-0.58,-5.09,23.69
10:20:02 AM,383.607,2.774,35.96995046,-79.0934286,5.22,186.6,4,205,25,60,995.6,-0.93,-0.58,-5.09,23.69
10:20:02 AM,383.573,2.859,35.96995042,-79.09342864,5.22,186.6,4,205,25,60,995.6,-0.93,-0.58,-5.09,23.69
10:20:02 AM,383.661,2.787,35.96995042,-79.09342864,5.22,186.6,4,205,25,60,995.6,-0.93,-0.58,-5.09,23.69
10:20:02 AM,383.298,2.949,35.96995042,-79.09342864,5.22,186.6,4,205,25,60,995.6,-0.93,-0.58,-5.09,23.69
10:20:03 AM,382.998,3.483,35.96995042,-79.09342864,4.33,180.7,4,205,25,60,995.6,-0.85,-0.05,-4.23,24.04
10:20:03 AM,383.96,2.932,35.96995042,-79.09342864,4.33,180.7,4,205,25,60,995.6,-0.85,-0.05,-4.23,24.04
10:20:03 AM,384.622,2.094,35.96995044,-79.09342863,4.33,180.7,4,205,25,60,995.6,-0.85,-0.05,-4.23,24.04
10:20:03 AM,384.459,1.831,35.96995044,-79.09342863,4.33,180.7,4,205,25,60,995.6,-0.85,-0.05,-4.23,24.04
10:20:03 AM,384.951,1.808,35.96995044,-79.09342863,4.33,180.7,4,205,25,60,995.6,-0.85,-0.05,-4.23,24.04
10:20:03 AM,384.725,1.801,35.96995044,-79.09342863,4.77,187.1,4.2,206,25,60,995.6,-0.9,-0.57,-4.64,23.96
10:20:03 AM,384.565,1.812,35.96995044,-79.09342863,4.77,187.1,4.2,206,25,60,995.6,-0.9,-0.57,-4.64,23.96
10:20:03 AM,384.029,1.878,35.96995044,-79.09342863,4.77,187.1,4.2,206,25,60,995.6,-0.9,-0.57,-4.64,23.96
10:20:03 AM,384.605,1.848,35.96995045,-79.09342863,4.77,187.1,4.2,206,25,60,995.6,-0.9,-0.57,-4.64,23.96
10:20:03 AM,384.237,1.819,35.96995045,-79.09342863,4.77,187.1,4.2,206,25,60,995.6,-0.9,-0.57,-4.64,23.96
10:20:04 AM,384.15,1.892,35.96995045,-79.09342863,5.36,190.9,4.2,206,25,60,995.6,-0.74,-1,-5.2,23.87
10:20:04 AM,383.616,2.073,35.96995045,-79.09342863,5.36,190.9,4.2,206,25,60,995.6,-0.74,-1,-5.2,23.87
10:20:04 AM,383.55,2.137,35.96995045,-79.09342863,5.36,190.9,4.2,206,25,60,995.6,-0.74,-1,-5.2,23.87
10:20:04 AM,383.373,2.123,35.96995046,-79.0934286,5.36,190.9,4.2,206,25,60,995.6,-0.74,-1,-5.2,23.87
10:20:04 AM,383.899,2.103,35.96995046,-79.0934286,5.36,190.9,4.2,206,25,60,995.6,-0.74,-1,-5.2,23.87
10:20:04 AM,383.831,1.991,35.96995046,-79.0934286,4.36,194.2,4.5,207,25,60,995.6,-1.23,-1.02,-4.05,23.65
10:20:04 AM,384.233,1.915,35.96995046,-79.0934286,4.36,194.2,4.5,207,25,60,995.6,-1.23,-1.02,-4.05,23.65
10:20:04 AM,384.261,1.878,35.96995046,-79.0934286,4.36,194.2,4.5,207,25,60,995.6,-1.23,-1.02,-4.05,23.65
10:20:04 AM,383.618,1.937,35.96995046,-79.09342865,4.36,194.2,4.5,207,25,60,995.6,-1.23,-1.02,-4.05,23.65
10:20:04 AM,383.551,2.074,35.96995046,-79.09342865,4.36,194.2,4.5,207,25,60,995.6,-1.23,-1.02,-4.05,23.65
10:20:04 AM,383.089,2.106,35.96995046,-79.09342865,3.79,184.6,4.5,207,25,60,995.6,0.73,-0.29,-3.69,24.05
10:20:05 AM,383.764,2.167,35.96995046,-79.09342865,3.79,184.6,4.5,207,25,60,995.6,0.73,-0.29,-3.69,24.05
10:20:05 AM,384.309,2.087,35.96995046,-79.09342865,3.79,184.6,4.5,207,25,60,995.6,0.73,-0.29,-3.69,24.05
10:20:05 AM,384.906,1.902,35.96995045,-79.09342863,3.79,184.6,4.5,207,25,60,995.6,0.73,-0.29,-3.69,24.05
10:20:05 AM,384.921,1.826,35.96995045,-79.09342863,3.79,184.6,4.5,207,25,60,995.6,0.73,-0.29,-3.69,24.05
10:20:05 AM,384.072,1.85,35.96995045,-79.09342863,3.79,184.6,4.7,210,25,60,995.6,0.73,-0.29,-3.69,24.05
10:20:05 AM,383.955,1.899,35.96995045,-79.09342863,3.02,191.5,4.7,210,25,60,995.6,0.67,-0.58,-2.88,24.21
10:20:05 AM,384.058,1.906,35.96995045,-79.09342863,3.02,191.5,4.7,210,25,60,995.6,0.67,-0.58,-2.88,24.21
10:20:05 AM,384.204,1.942,35.96995045,-79.09342865,3.02,191.5,4.7,210,25,60,995.6,0.67,-0.58,-2.88,24.21
10:20:05 AM,383.766,1.996,35.96995045,-79.09342865,3.02,191.5,4.7,210,25,60,995.6,0.67,-0.58,-2.88,24.21
10:20:05 AM,383.358,2.048,35.96995045,-79.09342865,3.02,191.5,4.7,210,25,60,995.6,0.67,-0.58,-2.88,24.21
10:20:06 AM,383.42,2.039,35.96995045,-79.09342865,3.89,200.2,4.7,210,25,60,995.6,0.4,-1.33,-3.62,23.88
10:20:06 AM,383.165,1.996,35.96995045,-79.09342865,3.89,200.2,4.7,210,25,60,995.6,0.4,-1.33,-3.62,23.88
10:20:06 AM,383.202,2.008,35.96995045,-79.09342865,3.89,200.2,4.7,210,25,60,995.6,0.4,-1.33,-3.62,23.88
10:20:06 AM,382.664,2.137,35.96995044,-79.09342865,3.89,200.2,4.7,210,25,60,995.6,0.4,-1.33,-3.62,23.88
10:20:06 AM,383.05,2.156,35.96995044,-79.09342865,3.89,200.2,4.7,210,25,60,995.6,0.4,-1.33,-3.62,23.88
10:20:06 AM,383.121,2.096,35.96995044,-79.09342865,2.59,201.8,4.8,213,25,60,995.6,0.49,-0.94,-2.35,23.68
10:20:06 AM,382.776,2.053,35.96995044,-79.09342865,2.59,201.8,4.8,213,25,60,995.6,0.49,-0.94,-2.35,23.68
10:20:06 AM,382.483,2.119,35.96995044,-79.09342865,2.59,201.8,4.8,213,25,60,995.6,0.49,-0.94,-2.35,23.68
10:20:06 AM,382.081,2.198,35.96995044,-79.09342861,2.59,201.8,4.8,213,25,60,995.6,0.49,-0.94,-2.35,23.68
10:20:06 AM,382.697,2.219,35.96995044,-79.09342861,2.59,201.8,4.8,213,25,60,995.6,0.49,-0.94,-2.35,23.68
10:20:06 AM,382.284,2.172,35.96995044,-79.09342861,2.59,201.8,4.8,213,25,60,995.6,0.49,-0.94,-2.35,23.68
10:20:07 AM,383.565,2.22,35.96995044,-79.09342861,3.36,195.3,4.8,213,25,60,995.6,0.48,-0.87,-3.2,24.05
10:20:07 AM,384.238,2.118,35.96995044,-79.09342861,3.36,195.3,4.8,213,25,60,995.6,0.48,-0.87,-3.2,24.05
10:20:07 AM,384.366,2.063,35.96995047,-79.09342862,3.36,195.3,4.8,213,25,60,995.6,0.48,-0.87,-3.2,24.05
10:20:07 AM,384.93,1.984,35.96995047,-79.09342862,3.36,195.3,4.8,213,25,60,995.6,0.48,-0.87,-3.2,24.05
10:20:07 AM,385.054,1.878,35.96995047,-79.09342862,3.36,195.3,4.4,214,25,60,995.6,0.48,-0.87,-3.2,24.05
10:20:07 AM,385.109,1.818,35.96995047,-79.09342862,3.06,192,4.4,214,25,60,995.6,0.26,-0.63,-2.97,24.02
10:20:07 AM,384.535,1.798,35.96995047,-79.09342862,3.06,192,4.4,214,25,60,995.6,0.26,-0.63,-2.97,24.02
10:20:07 AM,385.022,1.845,35.96995041,-79.09342863,3.06,192,4.4,214,25,60,995.6,0.26,-0.63,-2.97,24.02
10:20:07 AM,384.472,1.97,35.96995041,-79.09342863,3.06,192,4.4,214,25,60,995.6,0.26,-0.63,-2.97,24.02
10:20:07 AM,383.426,2.252,35.96995041,-79.09342863,3.06,192,4.4,214,25,60,995.6,0.26,-0.63,-2.97,24.02
10:20:08 AM,383.302,2.744,35.96995041,-79.09342863,2.84,188.2,4.4,214,25,60,995.6,0.54,-0.39,-2.75,24.21
10:20:08 AM,383.425,3.075,35.96995041,-79.09342863,2.84,188.2,4.4,214,25,60,995.6,0.54,-0.39,-2.75,24.21
10:20:08 AM,382.567,3.181,35.96995041,-79.09342863,2.84,188.2,4.4,214,25,60,995.6,0.54,-0.39,-2.75,24.21
10:20:08 AM,384.48,3.017,35.96995042,-79.09342864,2.84,188.2,4.4,214,25,60,995.6,0.54,-0.39,-2.75,24.21
10:20:08 AM,383.968,2.609,35.96995042,-79.09342864,2.84,188.2,4.4,214,25,60,995.6,0.54,-0.39,-2.75,24.21
10:20:08 AM,384.016,2.382,35.96995042,-79.09342864,3.68,181,4,215,25,60,995.6,0.56,-0.06,-3.62,24.01
10:20:08 AM,383.974,2.258,35.96995042,-79.09342864,3.68,181,4,215,25,60,995.6,0.56,-0.06,-3.62,24.01
10:20:08 AM,384.385,2.259,35.96995042,-79.09342864,3.68,181,4,215,25,60,995.6,0.56,-0.06,-3.62,24.01
