Description	
Elapsed Time	0:11:23
SUMMA Canister 1 ID	
SUMMA Canister 2 ID	
SUMMA Start	
SUMMA Stop	
Mast Heading	0.000000E+0
Distance to Source	30.100000E+0
Elevation Angle	0.000000E+0
Height at Elevation	0.000000E+0
Mast Height	0.000000E+0
FLIR File	
Photo File	
Delay Time	0.000
Source Height	0.000
Background CO2	0.000
Background H2S	0.000
Background C2H2	0.000
Background BEN	0.000
Background TOL	0.000
Background ETB	0.000
Background XYO	0.000
Background XYM	0.000
Background XYP	0.000
Background SO2	0.000
Background STY	0.000
Background FOR	0.000
Background NH3	0.000
Background NO	0.000
Background NO2	0.000
Background O3	0.000
Background VOC	300.000
<<<DATA>>>
Time	CO2	CH4	3DS U	3DS V	3DS W	3DS 2D Speed	3DS 3D Speed	3DS Azimuth	3DS Elevation	3DS SoS	3DS Sonic Temp	3DS Error Code	GPS Track	GPS Ground Speed	GPS Time	GPS Latitude	GPS Longitude	GPS DoP	WS Wind Speed 	WS Wind Direction	WS Temperature	WS Rel Humidity	WS Bar. Pressure	WS Compass Heading	BEN	TOL	ETB	XYO	XYM	XYP	SO2	STY	FOR	NH3	NO	NO2	O3	Cell Pressure	Cell Temperature	SUMMA Pressure	VOC	AirMar Wind Speed [m/s] 	AirMar Wind Direction [TRUE]	AirMar Air Temp [oC]	AirMar Rel Humidity [%]	AirMar Barometer [mBar]	AirMar Heading	AirMar Ground Speed [MPH]	AirMar Latitude	AirMar Longitude	Cerex-1-3 Butadiene	Cerex-Acetaldehyde	Cerex-Ammonia	Cerex-Benzene	Cerex-Carbon Disulfide	Cerex-Chlorine	Cerex-Chlorine Dioxide	Cerex-Ethylamine	Cerex-Ethylbenzene	Cerex-Formaldehyde	Cerex-Hydrogen Sulfide	Cerex-Isoprene	Cerex-Mercury	Cerex-Naphthalene	Cerex-Nitric Oxide	Cerex-Nitrogen Dioxide	Cerex-Oxygen	Cerex-Ozone	Cerex-Phenol	Cerex-Pyridine	Cerex-Styrene	Cerex-Sulfur Dioxide	Cerex-Toluene	Cerex-o-Xylene	Cerex-m-Xylene	Cerex-p-Xylene	Tiger-VOC	Cerex_MaxSigStrength	Cerex_FileNumber	Cerex-1-3 Butadiene_MDL(ppb)	Cerex-1-3 Butadiene_R2	Cerex-Acetaldehyde_MDL(ppb)	Cerex-Acetaldehyde_R2	Cerex-Ammonia_MDL(ppb)	Cerex-Ammonia_R2	Cerex-Benzene_MDL(ppb)	Cerex-Benzene_R2	Cerex-Carbon Disulfide_MDL(ppb)	Cerex-Carbon Disulfide_R2	Cerex-Chlorine_MDL(ppb)	Cerex-Chlorine_R2	Cerex-Chlorine Dioxide_MDL(ppb)	Cerex-Chlorine Dioxide_R2	Cerex-Ethylamine_MDL(ppb)	Cerex-Ethylamine_R2	Cerex-Ethylbenzene_MDL(ppb)	Cerex-Ethylbenzene_R2	Cerex-Formaldehyde_MDL(ppb)	Cerex-Formaldehyde_R2	Cerex-Hydrogen Sulfide_MDL(ppb)	Cerex-Hydrogen Sulfide_R2	Cerex-Isoprene_MDL(ppb)	Cerex-Isoprene_R2	Cerex-Mercury_MDL(ppb)	Cerex-Mercury_R2	Cerex-Naphthalene_MDL(ppb)	Cerex-Naphthalene_R2	Cerex-Nitric Oxide_MDL(ppb)	Cerex-Nitric Oxide_R2	Cerex-Nitrogen Dioxide_MDL(ppb)	Cerex-Nitrogen Dioxide_R2	Cerex-Oxygen_MDL(ppb)	Cerex-Oxygen_R2	Cerex-Ozone_MDL(ppb)	Cerex-Ozone_R2	Cerex-Phenol_MDL(ppb)	Cerex-Phenol_R2	Cerex-Pyridine_MDL(ppb)	Cerex-Pyridine_R2	Cerex-Styrene_MDL(ppb)	Cerex-Styrene_R2	Cerex-Sulfur Dioxide_MDL(ppb)	Cerex-Sulfur Dioxide_R2	Cerex-Toluene_MDL(ppb)	Cerex-Toluene_R2	Cerex-o-Xylene_MDL(ppb)	Cerex-o-Xylene_R2	Cerex-m-Xylene_MDL(ppb)	Cerex-m-Xylene_R2	Cerex-p-Xylene_MDL(ppb)	Cerex-p-Xylene_R2	MPOD-PID
06/13/18 13:40:22	3.933710E+2	6.489500E+0	5.000000E-1	-2.320000E+0	-8.000000E-2	2.380000E+0	2.390000E+0	1.677000E+2	-2.100000E+0	3.472600E+2	2.610000E+1	0.000000E+0	8.012000E+1	1.180605E-1	6.722100E+4	4.823054E+1	-1.031891E+2	9.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	4.478190E+0	-6.068790E+0	-8.682580E+0	1.011540E+1	-1.835610E+1	1.541010E+0	3.492040E+1	NaN	3.533980E+1	3.335480E+2	-6.616280E+1	-3.375730E+1	-4.108930E+1	-3.394379E+1	2.834092E+1	-1.436869E+0	2.947330E+2	1.900000E+0	2.260000E+2	2.690000E+1	NaN	1.010000E+3	1.363000E+2	0.000000E+0	4.823053E+1	-1.031892E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/13/18 13:40:23	3.935570E+2	5.661980E+0	1.160000E+0	-1.390000E+0	-6.500000E-1	1.820000E+0	1.940000E+0	1.401000E+2	-1.970000E+1	3.474800E+2	2.647000E+1	0.000000E+0	2.888200E+2	6.213712E-2	6.722250E+4	4.823054E+1	-1.031891E+2	9.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	5.619420E+0	-7.763170E+0	-9.865890E+0	4.528820E+0	-1.754200E+1	1.994100E+0	2.331540E+1	NaN	4.724020E+0	3.320760E+2	-5.359450E+1	-3.052380E+1	-4.277660E+1	-3.355068E+1	2.833270E+1	-1.624287E+0	2.827029E+2	2.500000E+0	2.333000E+2	2.690000E+1	NaN	1.009900E+3	9.230000E+1	0.000000E+0	4.823053E+1	-1.031892E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/13/18 13:40:24	3.927770E+2	4.372730E+0	8.400000E-1	-1.850000E+0	-4.000000E-2	2.040000E+0	2.050000E+0	1.557000E+2	-1.300000E+0	3.475200E+2	2.656000E+1	0.000000E+0	2.976800E+2	6.213712E-2	6.722350E+4	4.823054E+1	-1.031891E+2	9.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	5.657580E+0	-7.111890E+0	-1.500690E+1	6.147160E+0	-1.923490E+1	2.221810E+0	3.272210E+1	NaN	1.087740E+2	3.168960E+2	-6.986280E+1	6.335730E+0	-4.652920E+1	-3.425050E+1	2.833818E+1	-1.588005E+0	2.977405E+2	1.500000E+0	2.135000E+2	2.690000E+1	NaN	1.010000E+3	1.101000E+2	0.000000E+0	4.823053E+1	-1.031892E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/13/18 13:40:26	3.924240E+2	4.626470E+0	9.100000E-1	-2.320000E+0	-1.800000E-1	2.500000E+0	2.510000E+0	1.586000E+2	-4.100000E+0	3.475200E+2	2.655000E+1	0.000000E+0	2.182200E+2	1.118468E-1	6.722450E+4	4.823054E+1	-1.031891E+2	9.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	4.759290E+0	-6.151640E+0	-1.475620E+1	1.052960E+1	-1.660500E+1	3.843530E+0	2.418790E+1	NaN	9.090100E+1	3.208850E+2	-9.666140E+1	1.449020E+1	-4.488290E+1	-3.385739E+1	2.845326E+1	-1.560372E+0	2.957355E+2	1.600000E+0	2.254000E+2	2.690000E+1	NaN	1.010000E+3	1.078000E+2	0.000000E+0	4.823053E+1	-1.031892E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/13/18 13:40:27	3.916540E+2	4.538480E+0	9.500000E-1	-1.840000E+0	-6.600000E-1	2.080000E+0	2.180000E+0	1.526000E+2	-2.280000E+1	3.475800E+2	2.666000E+1	0.000000E+0	1.356000E+2	1.180605E-1	6.722550E+4	4.823054E+1	-1.031891E+2	9.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	4.891940E+0	-4.980190E+0	-1.604220E+1	6.519580E+0	-2.119900E+1	4.667450E+0	1.630510E+1	NaN	3.493040E+0	2.863240E+2	-6.786440E+1	1.679010E+1	-4.529060E+1	-3.400427E+1	2.845052E+1	-1.567100E+0	3.027531E+2	2.600000E+0	2.316000E+2	2.700000E+1	NaN	1.010000E+3	8.270000E+1	0.000000E+0	4.823053E+1	-1.031892E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/13/18 13:40:28	3.927520E+2	6.444630E+0	1.030000E+0	-2.030000E+0	-1.000000E-2	2.280000E+0	2.290000E+0	1.530000E+2	-3.000000E-1	3.472400E+2	2.607000E+1	0.000000E+0	2.299100E+2	4.349598E-2	6.722650E+4	4.823054E+1	-1.031891E+2	9.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	4.771250E+0	-2.478060E+0	-1.614350E+1	1.425710E+1	-1.317120E+1	4.429720E+0	2.459790E+1	NaN	-5.492540E+1	2.766090E+2	-8.441390E+1	-6.039160E+0	-4.546410E+1	-3.357228E+1	2.835736E+1	-1.561334E+0	3.077656E+2	2.400000E+0	2.326000E+2	2.700000E+1	NaN	1.009900E+3	1.122000E+2	0.000000E+0	4.823053E+1	-1.031892E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/13/18 13:40:29	3.923010E+2	1.234910E+1	3.900000E-1	-2.050000E+0	1.000000E-1	2.090000E+0	2.100000E+0	1.691000E+2	2.900000E+0	3.471600E+2	2.594000E+1	0.000000E+0	1.205400E+2	8.699197E-2	6.722750E+4	4.823054E+1	-1.031891E+2	9.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	6.125620E+0	3.663330E+0	-1.632430E+1	2.458010E+1	-1.185470E+1	2.618400E+0	2.105200E+1	NaN	-9.984740E+0	3.130500E+2	-6.785640E+1	-2.487840E+1	-4.147600E+1	-3.389195E+1	2.834640E+1	-1.552924E+0	3.218007E+2	2.100000E+0	2.319000E+2	2.700000E+1	NaN	1.010000E+3	1.095000E+2	0.000000E+0	4.823053E+1	-1.031892E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/13/18 13:40:30	3.925750E+2	1.235340E+1	4.000000E-1	-2.200000E+0	1.700000E-1	2.240000E+0	2.250000E+0	1.695000E+2	4.600000E+0	3.471000E+2	2.582000E+1	0.000000E+0	3.558100E+2	8.077825E-2	6.722850E+4	4.823054E+1	-1.031891E+2	9.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	8.111070E+0	8.766200E-1	-1.851940E+1	1.414130E+1	-1.334940E+1	3.437720E+0	2.265760E+1	NaN	-1.948530E+1	3.025310E+2	-6.169300E+1	-2.385030E+1	-4.000320E+1	-3.390491E+1	2.837654E+1	-1.559652E+0	3.187932E+2	2.400000E+0	2.310000E+2	2.700000E+1	NaN	1.010100E+3	1.022000E+2	0.000000E+0	4.823053E+1	-1.031892E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/13/18 13:40:31	3.928190E+2	1.094460E+1	1.320000E+0	-1.840000E+0	-1.800000E-1	2.270000E+0	2.280000E+0	1.442000E+2	-4.600000E+0	3.469800E+2	2.563000E+1	0.000000E+0	1.527500E+2	2.236936E-1	6.722950E+4	4.823054E+1	-1.031891E+2	9.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	7.156920E+0	-1.845980E+0	-1.617540E+1	4.463080E+0	-1.628020E+1	3.600790E+0	3.166250E+1	NaN	-9.284860E+1	3.308260E+2	-8.138420E+1	-1.820890E+1	-4.094480E+1	-3.357660E+1	2.848340E+1	-1.442396E+0	3.428534E+2	2.700000E+0	2.364000E+2	2.700000E+1	NaN	1.010100E+3	8.700000E+1	0.000000E+0	4.823053E+1	-1.031892E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
06/13/18 13:40:32	3.931800E+2	1.169640E+1	1.400000E-1	-1.900000E+0	-5.700000E-1	1.910000E+0	2.000000E+0	1.755000E+2	-1.680000E+1	3.472600E+2	2.609000E+1	0.000000E+0	2.790000E+0	1.429154E-1	6.723050E+4	4.823054E+1	-1.031891E+2	9.000000E-1	NaN	NaN	NaN	NaN	NaN	NaN	7.381860E+0	-5.672170E+0	-1.663040E+1	4.893900E+0	-1.400130E+1	3.938980E+0	2.954680E+1	NaN	-3.305130E+1	2.757810E+2	-7.063660E+1	-3.409170E+1	-4.373810E+1	-3.390923E+1	2.843134E+1	-1.505829E+0	3.488684E+2	3.100000E+0	2.394000E+2	2.700000E+1	NaN	1.010000E+3	9.110000E+1	0.000000E+0	4.823053E+1	-1.031892E+2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
